Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,Rolling Avg (7d),Volatility (14d),Growth Spike
428.55238804454143,429.2496888722742,423.9699995165458,426.85888671875,26085700,0.0,0.0,-0.001235307340181957,421.2703595842634,0.011455633244997708,False
435.8841650351672,445.5569677171093,434.33014218783535,444.4910888671875,27803800,0.0,0.0,0.0413068643925294,425.1483067103795,0.015328879950173086,False
440.30716256200645,445.03897030447143,439.8090775364838,444.9991149902344,18389300,0.0,0.0,0.0011429388254815542,429.3492954799107,0.014996825568376126,False
443.4550766157881,444.9393603072831,439.70946738545626,442.3592834472656,15549500,0.0,0.0,-0.005932217512447546,433.3894740513393,0.014941959439769085,False
422.3860783898249,433.5332238334213,421.8780219291722,432.8956604003906,35647800,0.0,0.0,-0.02139352196505484,434.5635332380022,0.016261117771998686,False
432.93552501884864,446.66274757404807,429.72785612913765,445.4872741699219,23491700,0.0,0.0,0.029086948475956387,437.7825927734375,0.017700041193743004,False
444.97921209968376,445.16848684550723,438.7132938317083,440.6358947753906,23581400,0.0,0.0,-0.010890051581318061,439.6753147670201,0.017572656043537783,False
417.1661258658952,421.24045777086803,411.57762641112805,413.4006042480469,54586300,0.0,0.0,-0.06180906015663257,437.75270298549106,0.024727563748085636,True
417.3753368711932,419.0787791378778,413.32091748728266,413.4703369140625,34223400,0.0,0.0,0.0001686806097984661,433.3211669921875,0.02449079048942891,False
410.02361028085903,413.819015846871,407.09486781879804,409.3462219238281,25679100,0.0,0.0,-0.00997439144247858,428.2278965541295,0.0246083278927149,False
411.1094311345796,412.3347312724244,408.1707172498281,410.7906494140625,20532100,0.0,0.0,0.003528620548751915,423.7180916922433,0.024619155693573595,False
410.77072053658367,412.2450327338191,408.828176805576,411.7071228027344,16316700,0.0,0.0,0.0022309986607025323,420.69115774972096,0.023496015107195612,False
412.41441067873023,416.59833715024297,412.41441067873023,414.2274475097656,16309800,0.0,0.0,0.006121644653300784,416.22546822684154,0.0235832217882884,False
414.8849302333569,417.0466023053385,406.5370200109021,408.1806945800781,22886800,0.0,0.0,-0.014597663592886279,411.5890110560826,0.023578023339537492,False
412.12548842823685,413.86878595463395,409.3461959746536,410.6412048339844,20817900,0.0,0.0,0.006027992716405972,411.19481113978793,0.023699851366801892,False
408.07110289586285,410.91016314142485,407.73237833536206,409.86419677734375,18140600,0.0,0.0,-0.0018921823905975188,410.67964826311385,0.020095960662197748,False
405.6503805324544,409.1768308737253,402.82126135721137,407.473388671875,19121700,0.0,0.0,-0.0058331713876621505,410.412100655692,0.020002592596249716,False
405.4412009596675,409.4258810673793,404.8036375500993,408.9676513671875,23891700,0.0,0.0,0.003667141798346485,410.15167236328125,0.02017195777337537,False
406.22818963820515,407.3438952203064,404.3255012113121,406.86572265625,22758500,0.0,0.0,-0.005139596503319299,409.46004377092635,0.019641222938882985,False
406.43737251439387,409.0274206742818,404.943117468385,408.07110595703125,21423100,0.0,0.0,0.002962607154300967,408.58056640625,0.017337734211392064,False
406.3178313932664,413.8986706302125,406.0887013451084,413.1814270019531,24114200,0.0,0.0,0.012523114159079807,409.29495675223217,0.01795844945175656,False
414.52900508229465,418.5416276159257,411.78404435480104,415.3674621582031,23508700,0.83,0.0,0.005290739160547231,409.9701363699777,0.007195451744257694,False
416.57521868274245,417.28390907488637,407.14255413255484,407.4619445800781,27524800,0.0,0.0,-0.01903258752394521,409.62695748465404,0.008870399934976953,False
407.7614192904554,408.6198287275297,398.58825743588903,403.2596740722656,26443700,0.0,0.0,-0.010313283396669815,409.0249982561384,0.008897171659828113,False
400.3649855487621,401.18349019975926,395.9730546936776,397.17083740234375,29387400,0.0,0.0,-0.015099046746813394,407.33973911830356,0.009532748727400625,False
397.28064827533655,402.860400830509,393.5275288045757,398.99749755859375,19619000,0.0,0.0,0.004599179960434796,406.2157069614955,0.009640937753233797,False
400.53467393026557,404.9964840093174,391.45137377356565,391.8106994628906,21127400,0.0,0.0,-0.018012138270736222,403.8927917480469,0.010182124774981746,False
391.94046026830176,396.9013540385077,385.86162375466716,396.26251220703125,32845700,0.0,0.0,0.011362152055171881,401.4758039202009,0.010447905154414006,False
398.0891633417286,398.0891633417286,385.4523593369203,387.778076171875,23007700,0.0,0.0,-0.021411149866034984,397.53446306501115,0.011348138915433416,False
382.6974135187692,391.86058386063223,380.30181761040467,387.8978576660156,29342900,0.0,0.0,0.0003088918675422381,394.7395935058594,0.011395087156058156,False
388.62653647287385,400.9339589862258,388.09750890861034,400.2851257324219,23433100,0.0,0.0,0.03193435545362511,394.31465802873885,0.014842641523171678,False
393.557486671848,401.4130601425524,391.9604125552081,396.1627197265625,23304600,0.0,0.0,-0.01029867397225015,394.17064121791293,0.01496147819670421,False
391.601087821307,394.07652376953155,384.83351327034705,392.5892639160156,22034100,0.0,0.0,-0.00902017184507753,393.2551792689732,0.015056449560462573,False
385.1329632711281,385.69193466137494,376.5287638766263,379.46337890625,32840100,0.0,0.0,-0.03343414152194846,391.4912763323103,0.017060171936346413,False
378.30548307291184,385.29265558349334,376.2193166501511,379.7528381347656,30380200,0.0,0.0,0.0007628120251021997,389.13275146484375,0.01640567904919702,False
382.2482670126177,384.5140963348653,378.2555969008229,382.5676574707031,24253600,0.0,0.0,0.007412240418697147,388.3884059361049,0.01652618382926487,False
382.4578672121625,384.6139126915579,376.75833925298997,378.0758972167969,20473000,0.0,0.0,-0.011741087272256534,386.98526872907365,0.016186155053380127,False
379.0840519928303,389.51491455417886,378.81455773398244,387.84796142578125,19952800,0.0,0.0,0.025846832027435207,385.20853097098217,0.01808320422799445,False
385.9913968692823,391.99036302361236,384.8634626840814,387.98773193359375,22474300,0.0,0.0,0.00036037448101744474,384.0406755719866,0.01773166970360619,False
386.36071271152235,386.6601507855219,380.4016513456866,382.81719970703125,19486900,0.0,0.0,-0.013326535354080349,382.64466639927457,0.017901924547343594,False
384.8235322758774,388.9659214939022,383.29633715100766,387.1093444824219,19185500,0.0,0.0,0.011211995643548356,383.7369471958705,0.017694814160092037,False
385.0331131975468,391.07204471614995,382.5776297310475,386.131103515625,18470500,0.0,0.0,-0.0025270404363522125,384.6481279645647,0.017351538595192388,False
382.5177544739553,391.0221306945889,382.09851071654674,390.54302978515625,39675900,0.0,0.0,0.01142598000876327,385.7874668666295,0.016690157701440392,False
394.67543616141086,394.67543616141086,389.09568331150246,392.35968017578125,21004500,0.0,0.0,0.0046516011094202,387.82800728934154,0.016723915085998194,False
393.19816458592396,395.63366532055824,391.9205113732519,394.4358825683594,15775000,0.0,0.0,0.0052915793785131005,388.7691388811384,0.014261081833609532,False
394.27618318122023,394.5856126855185,387.85797313035886,389.2554016113281,16108400,0.0,0.0,-0.013133898780452458,388.95023454938615,0.014423168604554172,False
389.4151007040484,391.5212195564284,386.6900923994873,389.8642578125,13766800,0.0,0.0,0.0015641560750383476,389.9569571358817,0.014255813851899156,False
387.36882809704144,388.4169222438939,376.2392666189567,378.1058349609375,21632000,0.0,0.0,-0.030160299683633873,388.67074148995533,0.01368783502415823,False
371.8573344110368,376.3790320336197,366.5670283067677,374.7021179199219,35184700,0.0,0.0,-0.00900202199039657,387.0380292619978,0.013884104018480286,False
373.96346276032,382.1484487727996,372.54608191207893,381.4896545410156,19689500,0.0,0.0,0.01811448693904727,385.74468994140625,0.014648549557055074,False
377.2773862564683,384.3743428432238,375.92985398533636,381.43975830078125,16092600,0.0,0.0,-0.00013079316736497315,384.1847011021205,0.014262476854043457,False
374.10321411915555,376.788287190408,368.67318036225987,372.42626953125,30198000,0.0,0.0,-0.023630176386656987,381.0404706682478,0.013677346386605123,False
363.4627502923482,373.9035742050073,358.8212773354498,359.18060302734375,49209900,0.0,0.0,-0.03556587595332028,376.7440708705357,0.01617896220109647,False
350.2370336524557,370.32015981776436,344.1581969485817,357.2042236328125,50425000,0.0,0.0,-0.005502466942461259,372.07835170200894,0.016017404789588977,False
367.585185716996,372.9652928837084,349.6081786868937,353.9102783203125,35868900,0.0,0.0,-0.009221462386419077,368.62184361049106,0.015362350668219745,False
352.8921435234206,392.50941370351666,352.45294739016697,389.7744140625,50199700,0.0,0.0,0.10133680183689964,370.77502877371654,0.032655985234604695,True
381.3598744812396,383.19649903483815,367.12599611378243,380.65118408203125,38024400,0.0,0.0,-0.023406436264966968,370.6552472795759,0.03313587654212356,False
379.9425037151649,389.3352333779351,378.19571053548395,387.7381896972656,23839200,0.0,0.0,0.018618109995704346,371.5550231933594,0.03353802125206745,False
392.4994245329486,393.92679674338564,383.5059256339463,387.0993347167969,19251200,0.0,0.0,-0.0016476452344493797,373.6511753627232,0.033499567575293925,False
387.79806728846995,391.17187833074144,383.4560325474498,385.0231628417969,17199900,0.0,0.0,-0.00536340853315842,377.3429696219308,0.03334423037825755,False
379.97244183574617,380.9106912763521,367.32564600100716,370.92901611328125,21967800,0.0,0.0,-0.0366059709875346,379.3036542619978,0.03471374903255389,False
373.0651098854367,373.6340726815441,366.2176953329466,367.1060485839844,20943700,0.0,0.0,-0.010306466637081124,381.1887642996652,0.033915730615865294,False
362.1551460624454,363.8121077971333,355.01825440362086,358.4619140625,20807300,0.0,0.0,-0.02354669598833048,376.7155500139509,0.034379706973982106,False
362.7141283475077,367.09606804173376,359.20055908423666,366.1478271484375,19485000,0.0,0.0,0.021441365970604753,374.64364188058033,0.034545243101359493,False
375.3708716590499,379.6929540391626,372.33643389707953,373.7039489746094,20545500,0.0,0.0,0.02063680640963783,372.6387503487723,0.03509152189332957,False
375.01155205300716,387.7381880213899,374.5024768665421,386.59027099609375,22232300,0.0,0.0,0.0344827023017622,372.56602696010043,0.03563037180974292,False
386.29083932956814,391.44138750936105,383.8952433175299,391.1319580078125,18973200,0.0,0.0,0.011748063395430552,373.438711983817,0.03386678265250947,False
391.241728610284,392.0202980494585,385.9315006090283,390.4432067871094,16579400,0.0,0.0,-0.0017609177838886492,376.22645350864957,0.03377841953070961,False
390.5829324517716,394.3759872470841,389.66463540586307,393.31793212890625,14974000,0.0,0.0,0.007362723417452921,379.97100830078125,0.03345937913958062,False
389.58477271143016,395.93313400867555,383.73552563819743,394.53570556640625,36461100,0.0,0.0,0.003096155394971545,385.12440708705356,0.019982082468201632,False
430.3199808366381,436.1892106723326,424.12136912560175,424.6204528808594,58938100,0.0,0.0,0.07625354787917771,393.4776393345424,0.02708678065662328,True
430.948839257634,438.63474141621873,429.20204608174254,434.48236083984375,30757400,0.0,0.0,0.02322523065499027,402.1602696010045,0.02725094226569984,False
432.07675654489867,438.6946118778074,431.3181395047298,435.3707275390625,20136100,0.0,0.0,0.002044655386012728,409.12890625,0.027162891704415996,False
431.408009380462,436.92787448428356,430.3798980651205,432.5159606933594,15104200,0.0,0.0,-0.00655709413868899,415.04090663364957,0.027212479322735655,False
433.04500054847074,437.3171563878889,430.319992206568,432.555908203125,23295300,0.0,0.0,9.236077600838222e-05,421.0570068359375,0.024104753763658168,False
437.12748451655574,442.85698666150637,434.86165526525525,437.3670654296875,23491300,0.0,0.0,0.011122625157401034,427.3497401646205,0.02329387929362182,False
439.19371771814804,439.93235195021686,435.08127232610667,437.9260559082031,15324200,0.0,0.0,0.001278080867763709,433.5483616420201,0.021158649412770576,False
445.12281367736733,448.5465208630377,438.9740982732109,448.4367370605469,22821900,0.0,0.0,0.024001040839065624,436.95068795340404,0.021233197563306303,False
446.9594623818115,449.8441812103938,444.54388351816056,448.3169860839844,23618800,0.0,0.0,-0.00026704095955087936,438.92706298828125,0.021523240333066494,False
447.3187935842875,453.0682176126866,447.3187935842875,452.1099853515625,19902800,0.0,0.0,0.008460529904765979,441.3183855329241,0.020658960416550035,False
450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,21992300,0.83,0.0,0.0022561313934634786,444.2632489885603,0.02080317289880926,False
452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,23849800,0.0,0.0,0.0025157992597604206,447.3652605329241,0.020635933150218,False
450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,21336500,0.0,0.0,0.010126150119454946,450.4371076311384,0.020611015858672734,False
455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,15441800,0.0,0.0,-0.0015254466339085226,453.3291015625,0.02078808959394827,False
454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,19216900,0.0,0.0,-0.012222550449384473,453.91956874302457,0.010105954622878837,False
454.95001220703125,460.25,453.8999938964844,454.8599853515625,18025600,0.0,0.0,0.005059942086933722,454.85428292410717,0.008583647780475425,False
449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,16883500,0.0,0.0,-0.01028886432418119,454.5785696847098,0.009324778143118495,False
456.4800109863281,460.95001220703125,456.1199951171875,460.69000244140625,20974300,0.0,0.0,0.023346239141272207,455.6585693359375,0.010462692601782649,False
461.2200012207031,462.5199890136719,456.92999267578125,457.3599853515625,17086300,0.0,0.0,-0.007228325060662177,456.0999973842076,0.010878278341169802,False
461.54998779296875,461.7200012207031,455.30999755859375,458.67999267578125,13974800,0.0,0.0,0.002886145195242884,456.0728541782924,0.010687122982290945,False
459.7200012207031,461.67999267578125,455.5400085449219,460.3599853515625,34760500,0.0,0.0,0.0036626683147453765,456.38570731026783,0.010668711537730463,False
